input_id,hash40,piece,source,nCV,nCL,deltaC,a_t,b_t,c1_t_V,c1_t_L,dVt,dLt,ood,ok
79707,3734d9473623c420,S,0,17,17,0,0,0,0,0,0,0,0,1
79708,3734d9473623c420,I,1,18,17,1,1,0,0,0,0,0,0,1
79709,18fd9c0d7b57da0d,T,0,49,49,0,0,0,0,0,0,0,0,1
79710,18fd9c0d7b57da0d,S,1,25,17,8,8,0,0,0,0,0,0,1
79711,bc6b380989b6dfd1,T,0,42,42,0,0,0,0,0,0,0,0,1
79712,bc6b380989b6dfd1,S,1,22,17,5,5,0,0,0,0,0,0,1
79713,1b9d060219ed0311,T,0,41,41,0,0,0,0,0,0,0,0,1
79714,1b9d060219ed0311,I,1,20,18,2,2,0,0,0,0,0,0,1
79715,994e97d0de0f92f8,O,0,9,9,0,0,0,0,0,0,0,0,1
79716,2d259391adb966d2,S,0,17,17,0,0,0,0,0,0,0,0,1
79717,2d259391adb966d2,I,1,17,17,0,0,0,0,0,0,0,0,1
79718,c24911b4d36322a0,I,1,18,17,1,1,0,0,0,0,0,0,1
79719,4ad795a0c1a4fd21,T,0,49,49,0,0,0,0,0,0,0,0,1
79720,4ad795a0c1a4fd21,S,1,25,17,8,8,0,0,0,0,0,0,1
79721,6ca7b4b9b3de4041,Z,0,18,17,1,1,0,0,0,0,0,0,1
79722,6ca7b4b9b3de4041,T,1,35,35,0,0,0,0,0,0,0,0,1
79723,aac4e58e683dc968,O,0,9,9,0,0,0,0,0,0,0,0,1
79724,70e9619ebdc0951e,S,0,18,17,1,1,0,0,0,0,0,0,1
79725,70e9619ebdc0951e,I,1,17,17,0,0,0,0,0,0,0,0,1
79726,9085a6fac1a64312,I,1,17,17,0,0,0,0,0,0,0,0,1
79727,60c9da1acf285783,O,0,9,9,0,0,0,0,0,0,0,0,1
79728,7556abe668fb4808,S,0,17,17,0,0,0,0,0,0,0,0,1
79729,7556abe668fb4808,I,1,17,17,0,0,0,0,0,0,0,0,1
79730,93430a91474961d8,I,1,18,17,1,1,0,0,0,0,0,0,1
79731,65b5ded8213a2891,Z,0,18,17,1,1,0,0,0,0,0,0,1
79732,65b5ded8213a2891,T,1,35,35,0,0,0,0,0,0,0,0,1
79733,03e61f6770df9e82,O,0,9,9,0,0,0,0,0,0,0,0,1
79734,1bf0a401c05e8848,S,0,17,17,0,0,0,0,0,0,0,0,1
79735,1bf0a401c05e8848,I,1,17,17,0,0,0,0,0,0,0,0,1
79736,96e4415f7c420365,Z,0,17,17,0,0,0,0,0,0,0,0,1
79737,96e4415f7c420365,T,1,34,34,0,0,0,0,0,0,0,0,1
79738,6d87c7e080d83f2e,O,0,10,9,1,1,0,0,0,0,0,0,1
79739,d4f5a6ca3686ed03,I,1,17,17,0,0,0,0,0,0,0,0,1
79740,5d89f14d6b29d1c9,Z,0,17,17,0,0,0,0,0,0,0,0,1
79741,5d89f14d6b29d1c9,T,1,34,34,0,0,0,0,0,0,0,0,1
79742,9bbf8c0caa9d618d,Z,0,17,17,0,0,0,0,0,0,0,0,1
79743,9bbf8c0caa9d618d,T,1,34,34,0,0,0,0,0,0,0,0,1
79744,31ecaf26ed0147fe,O,0,9,9,0,0,0,0,0,0,0,0,1
79745,31ecaf26ed0147fe,I,1,17,17,0,0,0,0,0,0,0,0,1
79746,41a275efb4ccf52e,S,0,20,17,3,3,0,0,0,0,0,0,1
79747,41a275efb4ccf52e,I,1,17,17,0,0,0,0,0,0,0,0,1
79748,80bd1da107df0e0e,I,1,17,17,0,0,0,0,0,0,0,0,1
79749,4e22d3f376f9b951,Z,0,18,17,1,1,0,0,0,0,0,0,1
79750,4e22d3f376f9b951,T,1,35,35,0,0,0,0,0,0,0,0,1
79751,ee2473923ec4ea66,Z,0,17,17,0,0,0,0,0,0,0,0,1
79752,ee2473923ec4ea66,T,1,34,34,0,0,0,0,0,0,0,0,1
79753,ae84735ef123e4a8,O,0,9,9,0,0,0,0,0,0,0,0,1
79754,086b6f9b3f87f460,S,0,17,17,0,0,0,0,0,0,0,0,1
79755,086b6f9b3f87f460,I,1,18,17,1,1,0,0,0,0,0,0,1
79756,7a15b2523c748211,Z,0,18,17,1,1,0,0,0,0,0,0,1
79757,7a15b2523c748211,T,1,37,37,0,0,0,0,0,0,0,0,1
79758,9f8c9a3f1dd438e5,Z,0,17,17,0,0,0,0,0,0,0,0,1
79759,9f8c9a3f1dd438e5,T,1,34,34,0,0,0,0,0,0,0,0,1
79760,76192c903c5c63fc,S,0,17,17,0,0,0,0,0,0,0,0,1
79761,7584b3b301718bbc,O,1,9,9,0,0,0,0,0,0,0,0,1
79762,09e902e326e3803c,S,0,17,17,0,0,0,0,0,0,0,0,1
79763,931411ad0289531c,S,1,17,17,0,0,0,0,0,0,0,0,1
79764,b414c19488608440,O,0,9,9,0,0,0,0,0,0,0,0,1
79765,b414c19488608440,I,1,18,17,1,1,0,0,0,0,0,0,1
79766,a803931e463c06f7,Z,0,18,17,1,1,0,0,0,0,0,0,1
79767,a803931e463c06f7,T,1,37,37,0,0,0,0,0,0,0,0,1
79768,97c9105dafa9913c,O,0,9,9,0,0,0,0,0,0,0,0,1
79769,97c9105dafa9913c,I,1,18,17,1,1,0,0,0,0,0,0,1
79770,ddb423468b5bb555,S,0,19,17,2,2,0,0,0,0,0,0,1
79771,ddb423468b5bb555,I,1,17,17,0,0,0,0,0,0,0,0,1
79772,0d33fd97aa59c689,Z,0,20,17,3,3,0,0,0,0,0,0,1
79773,0d33fd97aa59c689,T,1,40,40,0,0,0,0,0,0,0,0,1
79774,0abd902d7cf5ab63,J,0,34,34,0,0,0,0,0,0,0,0,1
79775,0abd902d7cf5ab63,I,1,17,17,0,0,0,0,0,0,0,0,1
79776,b48c1c5bb086e03e,O,0,9,9,0,0,0,0,0,0,0,0,1
79777,b48c1c5bb086e03e,I,1,17,17,0,0,0,0,0,0,0,0,1
79778,4555ea720917f83e,S,0,18,17,1,1,0,0,0,0,0,0,1
79779,4555ea720917f83e,I,1,17,17,0,0,0,0,0,0,0,0,1
79780,2e8ca2bf7d7509fc,S,1,17,17,0,0,0,0,0,0,0,0,1
79781,c3593cf705e691de,Z,0,17,17,0,0,0,0,0,0,0,0,1
79782,c3593cf705e691de,T,1,34,34,0,0,0,0,0,0,0,0,1
79783,82ea596fd52235e7,Z,0,17,17,0,0,0,0,0,0,0,0,1
79784,82ea596fd52235e7,T,1,35,34,1,1,0,0,0,0,0,0,1
79785,11b81d0592c4bd01,O,0,9,9,0,0,0,0,0,0,0,0,1
79786,11b81d0592c4bd01,I,1,18,17,1,1,0,0,0,0,0,0,1
79787,23663f141405edb2,S,0,17,17,0,0,0,0,0,0,0,0,1
79788,23663f141405edb2,I,1,17,17,0,0,0,0,0,0,0,0,1
79789,c4cc85fa72e16ed8,J,0,35,34,1,1,0,0,0,0,0,0,1
79790,c4cc85fa72e16ed8,I,1,18,17,1,1,0,0,0,0,0,0,1
79791,95704d16834f0a14,O,0,10,9,1,1,0,0,0,0,0,0,1
79792,95704d16834f0a14,I,1,18,17,1,1,0,0,0,0,0,0,1
79793,e0ca4b8f1c2465f2,S,0,17,17,0,0,0,0,0,0,0,0,1
79794,e0ca4b8f1c2465f2,I,1,17,17,0,0,0,0,0,0,0,0,1
79795,69e3af9edfb5de77,Z,0,18,17,1,1,0,0,0,0,0,0,1
79796,69e3af9edfb5de77,T,1,37,37,0,0,0,0,0,0,0,0,1
79797,4309d807c7935495,L,0,39,34,5,5,0,0,0,0,0,0,1
79798,4309d807c7935495,Z,1,20,17,3,3,0,0,0,0,0,0,1
79799,836c743cc294849e,J,0,34,34,0,0,0,0,0,0,0,0,1
79800,836c743cc294849e,I,1,17,17,0,0,0,0,0,0,0,0,1
79801,9c2ad61f5d5f48dc,O,0,9,9,0,0,0,0,0,0,0,0,1
79802,9c2ad61f5d5f48dc,I,1,17,17,0,0,0,0,0,0,0,0,1
79803,b845221565d54fc8,O,0,9,9,0,0,0,0,0,0,0,0,1
79804,b845221565d54fc8,I,1,17,17,0,0,0,0,0,0,0,0,1
79805,99a2d92cb7b17847,S,0,19,17,2,2,0,0,0,0,0,0,1
79806,99a2d92cb7b17847,I,1,18,17,1,1,0,0,0,0,0,0,1
79807,58e3e6d3d102c7c7,I,1,18,17,1,1,0,0,0,0,0,0,1
79808,8744e291adfee411,Z,0,18,17,1,1,0,0,0,0,0,0,1
79809,8744e291adfee411,T,1,35,35,0,0,0,0,0,0,0,0,1
79810,dd20d94e80c2adb2,Z,0,17,17,0,0,0,0,0,0,0,0,1
79811,dd20d94e80c2adb2,T,1,34,34,0,0,0,0,0,0,0,0,1
79812,c3ecf6aac2d61e58,J,0,34,34,0,0,0,0,0,0,0,0,1
79813,c3ecf6aac2d61e58,I,1,17,17,0,0,0,0,0,0,0,0,1
79814,8b3ed1a2dad1aad1,S,0,19,17,2,2,0,0,0,0,0,0,1
79815,8b3ed1a2dad1aad1,I,1,18,17,1,1,0,0,0,0,0,0,1
79816,a4cf6c7a709ab1bb,Z,0,17,17,0,0,0,0,0,0,0,0,1
79817,a4cf6c7a709ab1bb,T,1,35,34,1,1,0,0,0,0,0,0,1
79818,72c057da59e351f8,Z,0,20,17,3,3,0,0,0,0,0,0,1
79819,72c057da59e351f8,T,1,41,41,0,0,0,0,0,0,0,0,1
79820,facd3fceef0d8208,L,0,42,34,8,8,0,0,0,0,0,0,1
79821,facd3fceef0d8208,Z,1,21,17,4,4,0,0,0,0,0,0,1
79822,864ed03e22cc8591,O,0,10,9,1,1,0,0,0,0,0,0,1
79823,864ed03e22cc8591,I,1,19,17,2,2,0,0,0,0,0,0,1
79824,3e8c5f0b879d9e39,Z,0,17,17,0,0,0,0,0,0,0,0,1
79825,3e8c5f0b879d9e39,T,1,35,34,1,1,0,0,0,0,0,0,1
79826,a1a555eec249fb39,Z,0,17,17,0,0,0,0,0,0,0,0,1
79827,a1a555eec249fb39,T,1,34,34,0,0,0,0,0,0,0,0,1
79828,1aaa068c04f2a5fd,L,0,34,34,0,0,0,0,0,0,0,0,1
79829,1aaa068c04f2a5fd,S,1,17,17,0,0,0,0,0,0,0,0,1
79830,8586f944f687c52b,O,0,9,9,0,0,0,0,0,0,0,0,1
79831,8586f944f687c52b,I,1,17,17,0,0,0,0,0,0,0,0,1
79832,03433119826675f8,Z,0,20,17,3,3,0,0,0,0,0,0,1
79833,03433119826675f8,T,1,41,41,0,0,0,0,0,0,0,0,1
79834,cd7476d6b309b786,L,0,34,34,0,0,0,0,0,0,0,0,1
79835,cd7476d6b309b786,Z,1,17,17,0,0,0,0,0,0,0,0,1
79836,b239b7344ea7b574,S,0,17,17,0,0,0,0,0,0,0,0,1
79837,474d1c10f20bf091,Z,0,18,17,1,1,0,0,0,0,0,0,1
79838,474d1c10f20bf091,T,1,35,35,0,0,0,0,0,0,0,0,1
79839,04f2d1c7a396faef,L,0,39,34,5,5,0,0,0,0,0,0,1
79840,04f2d1c7a396faef,S,1,17,17,0,0,0,0,0,0,0,0,1
79841,e98fa31242205d88,J,0,35,34,1,1,0,0,0,0,0,0,1
79842,e98fa31242205d88,I,1,18,17,1,1,0,0,0,0,0,0,1
79843,399098f6d0fc9664,J,0,37,34,3,3,0,0,0,0,0,0,1
79844,399098f6d0fc9664,I,1,18,17,1,1,0,0,0,0,0,0,1
79845,ec9865a1678cd0e0,O,0,9,9,0,0,0,0,0,0,0,0,1
79846,ec9865a1678cd0e0,I,1,18,17,1,1,0,0,0,0,0,0,1
79847,f2f8a98d355665f4,O,1,9,9,0,0,0,0,0,0,0,0,1
79848,89ab44933b24c341,Z,0,17,17,0,0,0,0,0,0,0,0,1
79849,89ab44933b24c341,T,1,34,34,0,0,0,0,0,0,0,0,1
79850,3494570bce40b974,J,0,37,34,3,3,0,0,0,0,0,0,1
79851,3494570bce40b974,I,1,18,17,1,1,0,0,0,0,0,0,1
79852,c07840f54f75d0b0,O,0,9,9,0,0,0,0,0,0,0,0,1
79853,c07840f54f75d0b0,I,1,18,17,1,1,0,0,0,0,0,0,1
79854,491f50eae97d41d8,O,0,9,9,0,0,0,0,0,0,0,0,1
79855,491f50eae97d41d8,I,1,18,17,1,1,0,0,0,0,0,0,1
79856,1e0bdd84cbb83715,Z,0,17,17,0,0,0,0,0,0,0,0,1
79857,1e0bdd84cbb83715,T,1,34,34,0,0,0,0,0,0,0,0,1
79858,2f864414ae5f9011,Z,0,18,17,1,1,0,0,0,0,0,0,1
79859,2f864414ae5f9011,T,1,38,38,0,0,0,0,0,0,0,0,1
79860,c8bd3f86610cad45,L,0,39,34,5,5,0,0,0,0,0,0,1
79861,c8bd3f86610cad45,Z,1,17,17,0,0,0,0,0,0,0,0,1
79862,eec739787482433a,J,0,34,34,0,0,0,0,0,0,0,0,1
79863,eec739787482433a,I,1,17,17,0,0,0,0,0,0,0,0,1
79864,fafbad4655fc10c6,J,0,34,34,0,0,0,0,0,0,0,0,1
79865,fafbad4655fc10c6,I,1,17,17,0,0,0,0,0,0,0,0,1
79866,ce7617480da7ecb7,O,0,10,9,1,1,0,0,0,0,0,0,1
79867,ce7617480da7ecb7,I,1,18,17,1,1,0,0,0,0,0,0,1
79868,7b0ef0ae6a7c0a7c,S,0,17,17,0,0,0,0,0,0,0,0,1
79869,92eb9067e5ba0f65,Z,0,17,17,0,0,0,0,0,0,0,0,1
79870,92eb9067e5ba0f65,T,1,34,34,0,0,0,0,0,0,0,0,1
79871,c271ddbb68c76ba8,J,0,34,34,0,0,0,0,0,0,0,0,1
79872,c271ddbb68c76ba8,I,1,17,17,0,0,0,0,0,0,0,0,1
79873,a360da308b13980d,L,0,37,34,3,3,0,0,0,0,0,0,1
79874,a360da308b13980d,S,1,19,17,2,2,0,0,0,0,0,0,1
79875,b67608333ac3fd04,O,0,10,9,1,1,0,0,0,0,0,0,1
79876,b67608333ac3fd04,I,1,18,17,1,1,0,0,0,0,0,0,1
79877,0ed5332f27925f48,S,0,17,17,0,0,0,0,0,0,0,0,1
79878,0ed5332f27925f48,I,1,17,17,0,0,0,0,0,0,0,0,1
79879,0ef41f23a3aedd11,Z,0,18,17,1,1,0,0,0,0,0,0,1
79880,0ef41f23a3aedd11,T,1,38,38,0,0,0,0,0,0,0,0,1
79881,c2fbe1116272eb41,J,0,34,34,0,0,0,0,0,0,0,0,1
79882,c2fbe1116272eb41,I,1,17,17,0,0,0,0,0,0,0,0,1
79883,8f0d79f1b54cf47a,J,0,34,34,0,0,0,0,0,0,0,0,1
79884,8f0d79f1b54cf47a,I,1,17,17,0,0,0,0,0,0,0,0,1
79885,d45d9854f1e16c0e,O,0,9,9,0,0,0,0,0,0,0,0,1
79886,d45d9854f1e16c0e,I,1,17,17,0,0,0,0,0,0,0,0,1
79887,e8cfa73271f89595,Z,0,19,17,2,2,0,0,0,0,0,0,1
79888,e8cfa73271f89595,T,1,40,40,0,0,0,0,0,0,0,0,1
79889,fbf53e7d31f8e7d1,L,0,35,34,1,1,0,0,0,0,0,0,1
79890,fbf53e7d31f8e7d1,T,1,35,35,0,0,0,0,0,0,0,0,1
79891,dc30387ef8c39588,O,0,9,9,0,0,0,0,0,0,0,0,1
79892,dc30387ef8c39588,I,1,17,17,0,0,0,0,0,0,0,0,1
79893,ebd400bd2abb1ae3,S,0,17,17,0,0,0,0,0,0,0,0,1
79894,ebd400bd2abb1ae3,I,1,17,17,0,0,0,0,0,0,0,0,1
79895,e60c92064fa620f7,Z,0,20,17,3,3,0,0,0,0,0,0,1
79896,e60c92064fa620f7,T,1,41,41,0,0,0,0,0,0,0,0,1
79897,17cb59cdff411049,Z,0,17,17,0,0,0,0,0,0,0,0,1
79898,17cb59cdff411049,T,1,34,34,0,0,0,0,0,0,0,0,1
79899,2b9a70b403f4004d,L,0,39,34,5,5,0,0,0,0,0,0,1
79900,2b9a70b403f4004d,Z,1,19,17,2,2,0,0,0,0,0,0,1
79901,967728791d54f791,L,0,35,34,1,1,0,0,0,0,0,0,1
79902,967728791d54f791,T,1,35,35,0,0,0,0,0,0,0,0,1
79903,572285aa0c00a9a9,Z,0,17,17,0,0,0,0,0,0,0,0,1
79904,572285aa0c00a9a9,T,1,34,34,0,0,0,0,0,0,0,0,1
79905,f5a593049a93efd1,L,0,35,34,1,1,0,0,0,0,0,0,1
79906,f5a593049a93efd1,T,1,35,35,0,0,0,0,0,0,0,0,1
79907,630ba8566b4822cd,L,0,39,34,5,5,0,0,0,0,0,0,1
79908,630ba8566b4822cd,S,1,20,17,3,3,0,0,0,0,0,0,1
79909,820c2d6d50abd603,S,0,17,17,0,0,0,0,0,0,0,0,1
79910,820c2d6d50abd603,I,1,17,17,0,0,0,0,0,0,0,0,1
79911,f22c922ab80cc374,S,1,17,17,0,0,0,0,0,0,0,0,1
79912,69d6d7e745c63a7e,S,0,18,17,1,1,0,0,0,0,0,0,1
79913,69d6d7e745c63a7e,I,1,17,17,0,0,0,0,0,0,0,0,1
79914,fdd6455222b64e91,Z,0,17,17,0,0,0,0,0,0,0,0,1
79915,fdd6455222b64e91,T,1,34,34,0,0,0,0,0,0,0,0,1
79916,300d2540564f8688,L,0,42,34,8,8,0,0,0,0,0,0,1
79917,300d2540564f8688,I,1,20,18,2,2,0,0,0,0,0,0,1
79918,d268b39c39e46c88,J,0,35,34,1,1,0,0,0,0,0,0,1
79919,d268b39c39e46c88,I,1,18,17,1,1,0,0,0,0,0,0,1
79920,931773adbe888441,Z,0,18,17,1,1,0,0,0,0,0,0,1
79921,931773adbe888441,T,1,37,37,0,0,0,0,0,0,0,0,1
79922,06f8a12c734c67c9,Z,0,17,17,0,0,0,0,0,0,0,0,1
79923,06f8a12c734c67c9,T,1,34,34,0,0,0,0,0,0,0,0,1
79924,e88ebca4bbf755a8,J,0,34,34,0,0,0,0,0,0,0,0,1
79925,e88ebca4bbf755a8,L,1,34,34,0,0,0,0,0,0,0,0,1
79926,172d3567684478d1,O,0,9,9,0,0,0,0,0,0,0,0,1
79927,172d3567684478d1,I,1,17,17,0,0,0,0,0,0,0,0,1
79928,b96ff584962ebf5c,S,0,17,17,0,0,0,0,0,0,0,0,1
79929,b96ff584962ebf5c,I,1,17,17,0,0,0,0,0,0,0,0,1
79930,03b4d9a67b3ac591,Z,0,18,17,1,1,0,0,0,0,0,0,1
79931,03b4d9a67b3ac591,T,1,37,37,0,0,0,0,0,0,0,0,1
79932,1bf1e57ecba1b2d9,L,0,34,34,0,0,0,0,0,0,0,0,1
79933,1bf1e57ecba1b2d9,T,1,34,34,0,0,0,0,0,0,0,0,1
79934,70cefa431f0b1b3d,L,0,34,34,0,0,0,0,0,0,0,0,1
79935,70cefa431f0b1b3d,T,1,34,34,0,0,0,0,0,0,0,0,1
79936,bd0d7f06de89db93,J,0,37,34,3,3,0,0,0,0,0,0,1
79937,bd0d7f06de89db93,I,1,18,17,1,1,0,0,0,0,0,0,1
79938,1fb5eadd4dc7f9ec,O,0,9,9,0,0,0,0,0,0,0,0,1
79939,1fb5eadd4dc7f9ec,I,1,17,17,0,0,0,0,0,0,0,0,1
79940,d406481f3a7dbdd2,S,0,18,17,1,1,0,0,0,0,0,0,1
79941,65c1a57b9741a2d8,I,1,18,17,1,1,0,0,0,0,0,0,1
79942,cda2185f6d8b8e35,L,0,35,34,1,1,0,0,0,0,0,0,1
79943,cda2185f6d8b8e35,T,1,35,35,0,0,0,0,0,0,0,0,1
79944,643f519efd417cd9,L,0,34,34,0,0,0,0,0,0,0,0,1
79945,643f519efd417cd9,T,1,34,34,0,0,0,0,0,0,0,0,1
79946,33bf4cc3362aad05,J,0,34,34,0,0,0,0,0,0,0,0,1
79947,33bf4cc3362aad05,Z,1,17,17,0,0,0,0,0,0,0,0,1
79948,40d5a147b9813148,S,0,17,17,0,0,0,0,0,0,0,0,1
79949,40d5a147b9813148,I,1,17,17,0,0,0,0,0,0,0,0,1
79950,14e249e488976b97,Z,0,17,17,0,0,0,0,0,0,0,0,1
79951,14e249e488976b97,T,1,34,34,0,0,0,0,0,0,0,0,1
79952,216f6a775df31571,Z,0,22,17,5,5,0,0,0,0,0,0,1
79953,216f6a775df31571,T,1,43,43,0,0,0,0,0,0,0,0,1
79954,9c75e46d2465f577,O,0,9,9,0,0,0,0,0,0,0,0,1
79955,9c75e46d2465f577,Z,1,17,17,0,0,0,0,0,0,0,0,1
79956,eb74d5219a1bf6c7,S,0,19,17,2,2,0,0,0,0,0,0,1
79957,eb74d5219a1bf6c7,I,1,17,17,0,0,0,0,0,0,0,0,1
79958,0de3cf575271d28f,Z,0,17,17,0,0,0,0,0,0,0,0,1
79959,0de3cf575271d28f,T,1,35,34,1,1,0,0,0,0,0,0,1
79960,59aa87955b6479cf,L,0,40,34,6,6,0,0,0,0,0,0,1
79961,59aa87955b6479cf,S,1,21,17,4,4,0,0,0,0,0,0,1
79962,6dfc816d9e910e3c,J,0,34,34,0,0,0,0,0,0,0,0,1
79963,6dfc816d9e910e3c,Z,1,17,17,0,0,0,0,0,0,0,0,1
79964,b9b65a3ae1eb29e1,Z,0,17,17,0,0,0,0,0,0,0,0,1
79965,b9b65a3ae1eb29e1,T,1,34,34,0,0,0,0,0,0,0,0,1
79966,9fc13288019cb20d,L,0,34,34,0,0,0,0,0,0,0,0,1
79967,9fc13288019cb20d,Z,1,17,17,0,0,0,0,0,0,0,0,1
79968,34c240975c45d868,J,0,34,34,0,0,0,0,0,0,0,0,1
79969,34c240975c45d868,I,1,17,17,0,0,0,0,0,0,0,0,1
79970,f4cc60be022daebd,L,0,41,34,7,7,0,0,0,0,0,0,1
79971,f4cc60be022daebd,S,1,21,17,4,4,0,0,0,0,0,0,1
79972,3e8128e189db4168,J,0,34,34,0,0,0,0,0,0,0,0,1
79973,3e8128e189db4168,L,1,34,34,0,0,0,0,0,0,0,0,1
79974,d2b7b199ecc39d91,O,0,9,9,0,0,0,0,0,0,0,0,1
79975,d2b7b199ecc39d91,I,1,18,17,1,1,0,0,0,0,0,0,1
79976,32ab7a4252690d1c,S,0,17,17,0,0,0,0,0,0,0,0,1
79977,32ab7a4252690d1c,I,1,17,17,0,0,0,0,0,0,0,0,1
79978,acb704b97461bbe1,Z,0,21,17,4,4,0,0,0,0,0,0,1
79979,acb704b97461bbe1,T,1,41,41,0,0,0,0,0,0,0,0,1
79980,8cae918d53b921b1,Z,0,17,17,0,0,0,0,0,0,0,0,1
79981,8cae918d53b921b1,T,1,34,34,0,0,0,0,0,0,0,0,1
79982,0e58bec2b25fd8d9,L,0,34,34,0,0,0,0,0,0,0,0,1
79983,0e58bec2b25fd8d9,T,1,34,34,0,0,0,0,0,0,0,0,1
79984,6ad4e392cd3e5778,J,0,36,34,2,2,0,0,0,0,0,0,1
79985,6ad4e392cd3e5778,I,1,18,17,1,1,0,0,0,0,0,0,1
79986,6ac305d76a6118a0,O,0,9,9,0,0,0,0,0,0,0,0,1
79987,6ac305d76a6118a0,I,1,18,17,1,1,0,0,0,0,0,0,1
79988,8ade167ec7a047ca,S,0,17,17,0,0,0,0,0,0,0,0,1
79989,8ade167ec7a047ca,I,1,18,17,1,1,0,0,0,0,0,0,1
79990,fdf065c76689d97e,O,0,9,9,0,0,0,0,0,0,0,0,1
79991,fdf065c76689d97e,I,1,18,17,1,1,0,0,0,0,0,0,1
79992,6abbd005c0d7d27e,S,0,18,17,1,1,0,0,0,0,0,0,1
79993,6abbd005c0d7d27e,I,1,17,17,0,0,0,0,0,0,0,0,1
79994,4c13cc315ce5383e,Z,0,18,17,1,1,0,0,0,0,0,0,1
79995,4c13cc315ce5383e,T,1,36,37,-1,0,1,0,0,0,0,0,1
79996,0cff3c4b860b1ff9,L,0,34,34,0,0,0,0,0,0,0,0,1
79997,0cff3c4b860b1ff9,T,1,34,34,0,0,0,0,0,0,0,0,1
79998,8d098a9a1725a768,J,0,34,34,0,0,0,0,0,0,0,0,1
79999,8d098a9a1725a768,I,1,17,17,0,0,0,0,0,0,0,0,1
80000,781aaccdf55e62d5,Z,0,17,17,0,0,0,0,0,0,0,0,1
80001,781aaccdf55e62d5,T,1,34,34,0,0,0,0,0,0,0,0,1
80002,b750caa81ee7b789,L,0,38,34,4,4,0,0,0,0,0,0,1
80003,b750caa81ee7b789,T,1,38,38,0,0,0,0,0,0,0,0,1
80004,d30d81d83fa21130,J,0,35,34,1,1,0,0,0,0,0,0,1
80005,d30d81d83fa21130,I,1,17,17,0,0,0,0,0,0,0,0,1
80006,2bf9b8ca6e9a5540,O,0,9,9,0,0,0,0,0,0,0,0,1
80007,2bf9b8ca6e9a5540,I,1,18,17,1,1,0,0,0,0,0,0,1
80008,1878fc46199b6351,S,0,20,17,3,3,0,0,0,0,0,0,1
80009,1878fc46199b6351,I,1,17,17,0,0,0,0,0,0,0,0,1
80010,e0a5aec1463f3e39,Z,0,17,17,0,0,0,0,0,0,0,0,1
80011,e0a5aec1463f3e39,T,1,34,34,0,0,0,0,0,0,0,0,1
80012,d649649f12ec2d88,J,0,34,34,0,0,0,0,0,0,0,0,1
80013,d649649f12ec2d88,I,1,17,17,0,0,0,0,0,0,0,0,1
80014,bd5e9a2b388b3911,Z,0,19,17,2,2,0,0,0,0,0,0,1
80015,bd5e9a2b388b3911,T,1,40,40,0,0,0,0,0,0,0,0,1
80016,286401c2f0924801,L,0,34,34,0,0,0,0,0,0,0,0,1
80017,286401c2f0924801,T,1,34,34,0,0,0,0,0,0,0,0,1
80018,c17166ddd1952a6c,S,0,17,17,0,0,0,0,0,0,0,0,1
80019,1548aed80fae130f,Z,0,17,17,0,0,0,0,0,0,0,0,1
80020,1548aed80fae130f,T,1,35,34,1,1,0,0,0,0,0,0,1
80021,217e6c83b3325059,L,0,38,34,4,4,0,0,0,0,0,0,1
80022,217e6c83b3325059,Z,1,19,17,2,2,0,0,0,0,0,0,1
80023,cd93765abf09781c,O,0,9,9,0,0,0,0,0,0,0,0,1
80024,cd93765abf09781c,I,1,17,17,0,0,0,0,0,0,0,0,1
80025,0d3d0d67e06b60f8,S,0,17,17,0,0,0,0,0,0,0,0,1
80026,0d3d0d67e06b60f8,I,1,18,17,1,1,0,0,0,0,0,0,1
80027,143ccb4b0d750df9,Z,0,17,17,0,0,0,0,0,0,0,0,1
80028,143ccb4b0d750df9,I,1,17,17,0,0,0,0,0,0,0,0,1
80029,10c5a1eb45f1d611,L,0,37,34,3,3,0,0,0,0,0,0,1
80030,10c5a1eb45f1d611,T,1,37,37,0,0,0,0,0,0,0,0,1
80031,0d3a7108e5c96ae8,J,0,34,34,0,0,0,0,0,0,0,0,1
80032,0d3a7108e5c96ae8,Z,1,17,17,0,0,0,0,0,0,0,0,1
80033,059a51a952e36cf0,J,0,38,34,4,4,0,0,0,0,0,0,1
80034,059a51a952e36cf0,I,1,18,17,1,1,0,0,0,0,0,0,1
80035,e1efeff8a1e2c0f4,O,0,9,9,0,0,0,0,0,0,0,0,1
80036,e1efeff8a1e2c0f4,Z,1,18,17,1,1,0,0,0,0,0,0,1
80037,b239b7344ea7b574,Z,1,18,17,1,1,0,0,0,0,0,0,1
80038,f2f8a98d355665f4,Z,1,18,17,1,1,0,0,0,0,0,0,1
80039,1f6a960a656a6a14,Z,0,17,17,0,0,0,0,0,0,0,0,1
80040,1f6a960a656a6a14,T,1,34,34,0,0,0,0,0,0,0,0,1
80041,aa2bda08de68d488,J,0,34,34,0,0,0,0,0,0,0,0,1
80042,aa2bda08de68d488,Z,1,17,17,0,0,0,0,0,0,0,0,1
80043,a781264771672fb9,L,0,34,34,0,0,0,0,0,0,0,0,1
80044,a781264771672fb9,T,1,34,34,0,0,0,0,0,0,0,0,1
80045,c41d6e1250cee568,J,0,34,34,0,0,0,0,0,0,0,0,1
80046,c41d6e1250cee568,L,1,34,34,0,0,0,0,0,0,0,0,1
80047,2aa39edb37f17bc8,O,0,9,9,0,0,0,0,0,0,0,0,1
