# kind board t x y r search_type combo b2b under_attack clear value t2_value t3_value death out_combo out_b2b out_under_attack out_map_rise out_acc_value out_like out_value
get 18 J 0 16 0 0 0 0 0 0 -4885.452416546 18 0 0 0 0 0 0 0.000000 23885.333827 688571724.794078
eval 18 J 1 15 0 0 1 0 0 0 -4630.024407580 10 0 0 0 0 0 0 0 0 0
get 18 J 1 15 0 0 1 0 0 0 -4630.024407580 10 0 0 0 0 0 0 0.000000 -65925.417207 652482299.531289
eval 18 J 2 15 0 0 2 0 0 0 -4552.810585383 10 0 0 0 0 0 0 0 0 0
get 18 J 2 15 0 0 2 0 0 0 -4552.810585383 10 0 0 0 0 0 0 0.000000 -65925.417207 641599907.089977
eval 18 J 3 15 0 0 3 0 0 0 -4615.075046407 10 0 0 0 0 0 0 0 0 0
get 18 J 3 15 0 0 3 0 0 0 -4615.075046407 10 0 0 0 0 0 0 0.000000 -52740.333765 650388545.592642
eval 18 J 4 15 0 0 4 0 0 0 -4623.881007832 10 0 0 0 0 0 0 0 0 0
get 18 J 4 15 0 0 4 0 0 0 -4623.881007832 10 0 0 0 0 0 0 0.000000 -52740.333765 651629643.692997
eval 18 J 5 16 0 0 0 1 0 0 -4838.583732870 18 0 0 0 0 0 0 0 0 0
get 18 J 5 16 0 0 0 1 0 0 -4838.583732870 18 0 0 0 1 0 0 0.000000 63440.584151 682005682.828029
eval 18 T 3 15 0 0 1 1 0 0 -4649.977207282 10 0 0 0 0 0 0 0 0 0
get 18 T 3 15 0 0 1 1 0 0 -4649.977207282 10 0 0 0 1 0 0 -582202555697.090820 -52740.333765 -581547248096.840820
eval 18 T 3 16 2 0 2 1 0 0 -4773.649207594 10 0 0 0 0 0 0 0 0 0
get 18 T 3 16 2 0 2 1 0 0 -4773.649207594 10 0 0 0 1 0 0 -582202555697.090820 -52740.333765 -581529817963.179443
eval 18 T 3 16 3 0 3 1 0 0 -4946.179736547 10 0 0 0 0 0 0 0 0 0
get 18 T 3 16 3 0 3 1 0 0 -4946.179736547 10 0 0 0 1 0 0 -582202555697.090820 -39555.250324 -581505488601.655762
eval 18 T 3 16 1 0 4 1 0 0 -4908.426846008 10 0 0 0 0 0 0 0 0 0
get 18 T 3 16 1 0 4 1 0 0 -4908.426846008 10 0 0 0 1 0 0 -582202555697.090820 -39555.250324 -581510809433.586426
eval 18 T 2 15 0 0 0 0 0 0 -4615.075046407 10 0 0 0 0 0 0 0 0 0
get 18 T 2 15 0 0 0 0 0 0 -4615.075046407 10 0 0 0 0 0 0 -582202555697.090820 -52740.333765 -581552167151.498169
eval 18 T 4 15 0 0 1 0 0 0 -4519.174525207 10 0 0 0 0 0 0 0 0 0
get 18 T 4 15 0 0 1 0 0 0 -4519.174525207 10 0 0 0 0 0 0 -582202555697.090820 -52740.333765 -581565683217.369873
safe 19 I 0 0 0 0 0 0 0 0 0 7 14 0 0 0 0 0 0 0 0
safe 19 O 0 0 0 0 0 0 0 0 0 7 14 0 0 0 0 0 0 0 0
safe 19 S 0 0 0 0 0 0 0 0 0 7 14 0 0 0 0 0 0 0 0
safe 19 Z 0 0 0 0 0 0 0 0 0 7 14 0 0 0 0 0 0 0 0
safe 19 L 0 0 0 0 0 0 0 0 0 7 14 0 0 0 0 0 0 0 0
safe 19 J 0 0 0 0 0 0 0 0 0 7 14 0 0 0 0 0 0 0 0
safe 19 T 0 0 0 0 0 0 0 0 0 7 14 0 0 0 0 0 0 0 0
eval 19 I 0 14 0 0 0 0 1 0 -4283.957606944 14 0 0 0 0 0 0 0 0 0
get 19 I 0 14 0 0 0 0 1 0 -4283.957606944 14 0 0 0 0 0 1 -273983584108.671082 -65925.171465 -273379864975.122772
eval 19 I 1 14 0 0 1 0 1 0 -4310.053806394 14 0 0 0 0 0 0 0 0 0
get 19 I 1 14 0 0 1 0 1 0 -4310.053806394 14 0 0 0 0 0 1 -273983584108.671082 -65925.171465 -273376187032.275604
eval 19 I 2 14 0 0 2 0 1 0 -4276.548106497 14 0 0 0 0 0 0 0 0 0
get 19 I 2 14 0 0 2 0 1 0 -4276.548106497 14 0 0 0 0 0 1 -273983584108.671082 -65925.171465 -273380909254.356689
eval 19 I 3 14 0 0 3 0 1 0 -4228.656310204 14 0 0 0 0 0 0 0 0 0
get 19 I 3 14 0 0 3 0 1 0 -4228.656310204 14 0 0 0 0 0 1 -273983584108.671082 -65925.171465 -273387659022.266418
eval 19 I 4 14 0 0 4 0 1 0 -4216.127416444 14 0 0 0 0 0 0 0 0 0
get 19 I 4 14 0 0 4 0 1 0 -4216.127416444 14 0 0 0 0 0 1 -273983584108.671082 -65925.171465 -273389424817.905579
eval 19 I 5 14 0 0 0 1 1 0 -4263.090611419 14 0 0 0 0 0 0 0 0 0
get 19 I 5 14 0 0 0 1 1 0 -4263.090611419 14 0 0 0 1 0 1 -273983584108.671082 -65925.171465 -273382805925.090607
eval 19 O -1 14 0 0 1 1 1 0 -4342.350411720 28 0 0 0 0 0 0 0 0 0
get 19 O -1 14 0 0 1 1 1 0 -4342.350411720 28 0 0 0 1 0 1 0.000000 101131.832796 612115948.263576
eval 19 O 0 13 0 0 2 1 1 0 -4166.075159440 14 0 0 0 0 0 0 0 0 0
get 19 O 0 13 0 0 2 1 1 0 -4166.075159440 14 0 0 0 1 0 1 0.000000 -79110.205758 587091847.083895
eval 19 O 1 12 0 0 3 1 1 0 -3892.786532275 14 0 0 0 0 0 0 0 0 0
get 19 O 1 12 0 0 3 1 1 0 -3892.786532275 14 0 0 0 1 0 1 0.000000 -79110.205758 548575129.221681
eval 19 O 2 14 0 0 4 1 1 0 -4386.191836707 28 0 0 0 0 0 0 0 0 0
get 19 O 2 14 0 0 4 1 1 0 -4386.191836707 28 0 0 0 1 0 1 0.000000 127501.901382 618321235.524652
eval 19 O 3 14 0 0 0 0 1 0 -4280.637050085 21 0 0 0 0 0 0 0 0 0
get 19 O 3 14 0 0 0 0 1 0 -4280.637050085 21 0 0 0 0 0 1 0.000000 37380.882105 603354447.380580
eval 19 O 4 14 0 0 1 0 1 0 -4435.306546568 21 0 0 0 0 0 0 0 0 0
get 19 O 4 14 0 0 1 0 1 0 -4435.306546568 21 0 0 0 0 0 1 0.000000 37380.882105 625153237.252394
eval 19 S 0 14 0 0 2 0 1 0 -4496.255916609 28 0 0 0 0 0 0 0 0 0
get 19 S 0 14 0 0 2 0 1 0 -4496.255916609 28 0 0 0 0 0 1 0.000000 101131.832796 633807062.785046
eval 19 S 1 13 0 0 3 0 1 0 -4273.955911358 14 0 0 0 0 0 0 0 0 0
get 19 S 1 13 0 0 3 0 1 0 -4273.955911358 14 0 0 0 0 0 1 0.000000 -65925.171465 602309515.844766
eval 19 S 2 13 0 0 4 0 1 0 -4165.153408011 14 0 0 0 0 0 0 0 0 0
get 19 S 2 13 0 0 4 0 1 0 -4165.153408011 14 0 0 0 0 0 1 0.000000 -65925.171465 586975122.432233
eval 19 S 3 14 0 0 0 1 1 0 -4429.174418390 28 0 0 0 0 0 0 0 0 0
get 19 S 3 14 0 0 0 1 1 0 -4429.174418390 28 0 0 0 1 0 1 0.000000 127501.901382 624379109.168527
eval 19 S 4 14 0 0 1 1 1 0 -4426.692861493 21 0 0 0 0 0 0 0 0 0
get 19 S 4 14 0 0 1 1 1 0 -4426.692861493 21 0 0 0 1 0 1 0.000000 37380.882105 623939242.798145
eval 19 S 5 14 0 0 2 1 1 0 -4522.324716503 21 0 0 0 0 0 0 0 0 0
get 19 S 5 14 0 0 2 1 1 0 -4522.324716503 21 0 0 0 1 0 1 0.000000 37380.882105 637417393.046367
eval 19 Z 0 13 0 0 3 1 1 0 -4113.091369390 14 0 0 0 0 0 0 0 0 0
get 19 Z 0 13 0 0 3 1 1 0 -4113.091369390 14 0 0 0 1 0 1 0.000000 -79110.205758 579624424.404083
eval 19 Z 1 12 0 0 4 1 1 0 -3892.786532275 14 0 0 0 0 0 0 0 0 0
get 19 Z 1 12 0 0 4 1 1 0 -3892.786532275 14 0 0 0 1 0 1 0.000000 -79110.205758 548575129.221681
eval 19 Z 2 14 0 0 0 0 1 0 -4558.036730398 28 0 0 0 0 0 0 0 0 0
get 19 Z 2 14 0 0 0 0 1 0 -4558.036730398 28 0 0 0 0 0 1 0.000000 127501.901382 642540689.349059
eval 19 Z 3 14 0 0 1 0 1 0 -4404.465742232 21 0 0 0 0 0 0 0 0 0
get 19 Z 3 14 0 0 1 0 1 0 -4404.465742232 21 0 0 0 0 0 1 0.000000 37380.882105 620806599.883777
eval 19 Z 4 14 0 0 2 0 1 0 -4449.333261451 21 0 0 0 0 0 0 0 0 0
get 19 Z 4 14 0 0 2 0 1 0 -4449.333261451 21 0 0 0 0 0 1 0.000000 37380.882105 627130132.614952
eval 19 Z 5 14 0 0 3 0 1 0 -4487.897265177 14 0 0 0 0 0 0 0 0 0
get 19 Z 5 14 0 0 3 0 1 0 -4487.897265177 14 0 0 0 0 0 1 0.000000 -52740.137172 632475140.260048
eval 19 L 0 14 0 0 4 0 1 0 -4467.123561034 30 0 0 0 0 0 0 0 0 0
get 19 L 0 14 0 0 4 0 1 0 -4467.123561034 30 0 0 0 0 0 1 0.000000 126880.695447 629726959.413800
eval 19 L 1 13 0 0 0 1 1 0 -4105.296609860 14 0 0 0 0 0 0 0 0 0
get 19 L 1 13 0 0 0 1 1 0 -4105.296609860 14 0 0 0 1 0 1 0.000000 -65925.171465 578539032.608688
eval 19 L 2 14 0 0 1 1 1 0 -4394.682596847 30 0 0 0 0 0 0 0 0 0
get 19 L 2 14 0 0 1 1 1 0 -4394.682596847 30 0 0 0 1 0 1 0.000000 153250.764033 619543654.062659
eval 19 L 3 14 0 0 2 1 1 0 -4342.499501982 22 0 0 0 0 0 0 0 0 0
get 19 L 3 14 0 0 2 1 1 0 -4342.499501982 22 0 0 0 1 0 1 0.000000 50255.313431 612086084.208641
eval 19 L 4 14 0 0 3 1 1 0 -4400.921454743 22 0 0 0 0 0 0 0 0 0
get 19 L 4 14 0 0 3 1 1 0 -4400.921454743 22 0 0 0 1 0 1 0.000000 50255.313431 620319949.974655
eval 19 L 5 14 0 0 4 1 1 0 -4341.801767520 14 0 0 0 0 0 0 0 0 0
get 19 L 5 14 0 0 4 1 1 0 -4341.801767520 14 0 0 0 1 0 1 0.000000 -65925.171465 611871566.512664
eval 19 J 0 14 0 0 0 0 1 0 -4408.452011434 30 0 0 0 0 0 0 0 0 0
get 19 J 0 14 0 0 0 0 1 0 -4408.452011434 30 0 0 0 0 0 1 0.000000 126880.695447 621457916.000157
eval 19 J 1 13 0 0 1 0 1 0 -4052.339391736 14 0 0 0 0 0 0 0 0 0
get 19 J 1 13 0 0 1 0 1 0 -4052.339391736 14 0 0 0 0 0 1 0.000000 -79110.205758 571062169.885318
eval 19 J 2 14 0 0 2 0 1 0 -4499.948508023 30 0 0 0 0 0 0 0 0 0
get 19 J 2 14 0 0 2 0 1 0 -4499.948508023 30 0 0 0 0 0 1 0.000000 140065.729740 634366422.662203
eval 19 J 3 14 0 0 3 0 1 0 -4407.650202282 22 0 0 0 0 0 0 0 0 0
get 19 J 3 14 0 0 3 0 1 0 -4407.650202282 22 0 0 0 0 0 1 0.000000 50255.313431 621268285.341605
eval 19 J 4 14 0 0 4 0 1 0 -4303.195404293 22 0 0 0 0 0 0 0 0 0
get 19 J 4 14 0 0 4 0 1 0 -4303.195404293 22 0 0 0 0 0 1 0.000000 50255.313431 606546648.275208
eval 19 J 5 14 0 0 0 1 1 0 -4366.837256944 14 0 0 0 0 0 0 0 0 0
get 19 J 5 14 0 0 0 1 1 0 -4366.837256944 14 0 0 0 1 0 1 0.000000 -52740.137172 615413200.179049
eval 19 T 3 14 0 0 1 1 1 0 -4309.924151832 22 0 0 0 0 0 0 0 0 0
get 19 T 3 14 0 0 1 1 1 0 -4309.924151832 22 0 0 0 1 0 1 -582198215978.398193 50255.313431 -581590720994.755981
eval 19 T 3 15 2 0 2 1 1 0 -4397.898590754 26 0 0 0 0 0 0 0 0 0
get 19 T 3 15 2 0 2 1 1 0 -4397.898590754 26 0 0 0 1 0 1 -582198215978.398193 101753.038732 -581578270566.719604
eval 19 T 3 15 3 0 3 1 1 0 -4456.673928707 26 0 0 0 0 0 0 0 0 0
get 19 T 3 15 3 0 3 1 1 0 -4456.673928707 26 0 0 0 1 0 1 -582198215978.398193 114938.073025 -581569973710.562012
eval 19 T 3 15 1 0 4 1 1 0 -4404.783685043 26 0 0 0 0 0 0 0 0 0
get 19 T 3 15 1 0 4 1 1 0 -4404.783685043 26 0 0 0 1 0 1 -582198215978.398193 114938.073025 -581577287011.140015
eval 19 T 2 14 0 0 0 0 1 0 -4492.408647297 30 0 0 0 0 0 0 0 0 0
get 19 T 2 14 0 0 0 0 1 0 -4492.408647297 30 0 0 0 0 0 1 -582198215978.398193 153250.764033 -581564899022.636108
eval 19 T 4 14 0 0 1 0 1 0 -4335.770754443 22 0 0 0 0 0 0 0 0 0
get 19 T 4 14 0 0 1 0 1 0 -4335.770754443 22 0 0 0 0 0 1 -582198215978.398193 50255.313431 -581587078229.556396
safe 20 I 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0
safe 20 O 0 0 0 0 0 0 0 0 0 1 18 0 0 0 0 0 0 0 0
safe 20 S 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0
safe 20 Z 0 0 0 0 0 0 0 0 0 1 18 0 0 0 0 0 0 0 0
safe 20 L 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0
safe 20 J 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0
safe 20 T 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0
eval 20 I 3 21 0 0 0 0 2 0 -6256.060094688 18 0 0 0 0 0 0 0 0 0
get 20 I 3 21 0 0 0 0 2 0 -6256.060094688 18 0 1 0 0 0 2 -274981541835.439087 0.000000 -274099802948.246948
eval 20 I 2 23 3 0 1 0 2 0 -6435.069287122 24 0 0 0 0 0 0 0 0 0
get 20 I 2 23 3 0 1 0 2 0 -6435.069287122 24 0 1 0 0 0 2 -274981541835.439087 77246.300047 -274074496621.139191
eval 20 I 3 21 1 0 2 0 2 0 -5978.255414451 18 0 0 0 0 0 0 0 0 0
get 20 I 3 21 1 0 2 0 2 0 -5978.255414451 18 0 1 0 0 0 2 -274981541835.439087 0.000000 -274138956003.077057
eval 20 I 2 21 0 0 3 0 2 0 -6230.094255517 18 0 0 0 0 0 0 0 0 0
get 20 I 2 21 0 0 3 0 2 0 -6230.094255517 18 0 1 0 0 0 2 -274981541835.439087 0.000000 -274103462504.752289
eval 20 I 1 23 3 0 4 0 2 0 -6313.986032901 24 0 0 0 0 0 0 0 0 0
get 20 I 1 23 3 0 4 0 2 0 -6313.986032901 24 0 1 0 0 0 2 -274981541835.439087 77246.300047 -274091561773.848175
eval 20 I 1 21 0 0 0 1 2 0 -5903.612025948 70 0 0 0 0 0 0 0 0 0
get 20 I 1 21 0 0 0 1 2 0 -5903.612025948 70 0 1 0 1 0 2 -274981541835.439087 669467.933741 -274148806576.347351
eval 20 O -1 21 0 0 1 1 2 0 -5868.509477624 24 0 0 0 0 0 0 0 0 0
get 20 O -1 21 0 0 1 1 2 0 -5868.509477624 24 0 1 0 1 0 2 -999999999.000000 77246.300047 -172804221.602608
eval 20 O 0 21 0 0 2 1 2 0 -6090.300524924 24 0 0 0 0 0 0 0 0 0
get 20 O 0 21 0 0 2 1 2 0 -6090.300524924 24 0 1 0 1 0 2 -999999999.000000 77246.300047 -141545579.637483
eval 20 O 1 21 0 0 3 1 2 0 -6131.666048924 24 0 0 0 0 0 0 0 0 0
get 20 O 1 21 0 0 3 1 2 0 -6131.666048924 24 0 1 0 1 0 2 -999999999.000000 77246.300047 -135715632.395894
eval 20 O 2 21 0 0 4 1 2 0 -6116.586327472 70 0 0 0 0 0 0 0 0 0
get 20 O 2 21 0 0 4 1 2 0 -6116.586327472 70 0 1 0 1 0 2 -999999999.000000 669467.933741 -137248706.708724
eval 20 O 3 20 0 0 0 0 2 0 -6052.991315472 18 0 0 0 0 0 0 0 0 0
get 20 O 3 20 0 0 0 0 2 0 -6052.991315472 18 0 1 0 0 0 2 -999999999.000000 0.000000 -146881086.965012
eval 20 O 4 20 0 0 1 0 2 0 -6120.453038922 18 0 0 0 0 0 0 0 0 0
get 20 O 4 20 0 0 1 0 2 0 -6120.453038922 18 0 1 0 0 0 2 -999999999.000000 0.000000 -137373210.586118
eval 20 S 3 21 0 0 2 0 2 0 -6159.568909155 70 0 0 0 0 0 0 0 0 0
get 20 S 3 21 0 0 2 0 2 0 -6159.568909155 70 0 1 0 0 0 2 -999999999.000000 669467.933741 -131190855.646105
eval 20 S 3 21 3 0 3 0 2 0 -6226.965627501 18 0 0 0 0 0 0 0 0 0
get 20 S 3 21 3 0 3 0 2 0 -6226.965627501 18 0 1 0 0 0 2 -999999999.000000 0.000000 -122361608.847901
eval 20 S 2 21 0 0 4 0 2 0 -6210.542570081 24 0 0 0 0 0 0 0 0 0
get 20 S 2 21 0 0 4 0 2 0 -6210.542570081 24 0 1 0 0 0 2 -999999999.000000 77246.300047 -124598984.702869
eval 20 S 4 21 2 0 0 1 2 0 -6178.596675652 18 0 0 0 0 0 0 0 0 0
get 20 S 4 21 2 0 0 1 2 0 -6178.596675652 18 0 1 0 1 0 2 -999999999.000000 0.000000 -129178600.635812
eval 20 S 4 21 1 0 1 1 2 0 -6389.898445669 18 0 0 0 0 0 0 0 0 0
get 20 S 4 21 1 0 1 1 2 0 -6389.898445669 18 0 1 0 1 0 2 -999999999.000000 0.000000 -99398289.590955
eval 20 S 3 20 1 0 2 1 2 0 -5842.405253525 18 0 0 0 0 0 0 0 0 0
get 20 S 3 20 1 0 2 1 2 0 -5842.405253525 18 0 1 0 1 0 2 -999999999.000000 0.000000 -176560528.012707
eval 20 Z 3 21 2 0 3 1 2 0 -6052.991315472 18 0 0 0 0 0 0 0 0 0
get 20 Z 3 21 2 0 3 1 2 0 -6052.991315472 18 0 1 0 1 0 2 -999999999.000000 0.000000 -146881086.965012
eval 20 Z 4 21 3 0 4 1 2 0 -6322.436722219 18 0 0 0 0 0 0 0 0 0
get 20 Z 4 21 3 0 4 1 2 0 -6322.436722219 18 0 1 0 1 0 2 -999999999.000000 0.000000 -108906165.969849
eval 20 Z 2 21 0 0 0 0 2 0 -6218.082430807 70 0 0 0 0 0 0 0 0 0
get 20 Z 2 21 0 0 0 0 2 0 -6218.082430807 70 0 1 0 0 0 2 -999999999.000000 669467.933741 -122944115.095913
eval 20 Z 4 21 2 0 1 0 2 0 -6163.327351102 18 0 0 0 0 0 0 0 0 0
get 20 Z 4 21 2 0 1 0 2 0 -6163.327351102 18 0 1 0 0 0 2 -999999999.000000 0.000000 -131330618.740096
eval 20 Z 3 22 3 0 2 0 2 0 -6361.985654655 24 0 0 0 0 0 0 0 0 0
get 20 Z 3 22 3 0 2 0 2 0 -6361.985654655 24 0 1 0 0 0 2 -999999999.000000 77246.300047 -103254998.025221
eval 20 Z 1 22 1 0 3 0 2 0 -6381.718997557 24 0 0 0 0 0 0 0 0 0
get 20 Z 1 22 1 0 3 0 2 0 -6381.718997557 24 0 1 0 0 0 2 -999999999.000000 77246.300047 -100473833.014019
eval 20 L 3 21 0 0 4 0 2 0 -6436.605193916 18 0 0 0 0 0 0 0 0 0
get 20 L 3 21 0 0 4 0 2 0 -6436.605193916 18 0 1 0 0 0 2 -999999999.000000 0.000000 -92815564.370161
eval 20 L 3 21 3 0 0 1 2 0 -6231.167185005 18 0 0 0 0 0 0 0 0 0
get 20 L 3 21 3 0 0 1 2 0 -6231.167185005 18 0 1 0 1 0 2 -999999999.000000 0.000000 -121769452.476793
eval 20 L 3 21 1 0 1 1 2 0 -6063.058374372 18 0 0 0 0 0 0 0 0 0
get 20 L 3 21 1 0 1 1 2 0 -6063.058374372 18 0 1 0 1 0 2 -999999999.000000 0.000000 -145462262.383823
eval 20 L 2 21 0 0 2 1 2 0 -6058.458418848 70 0 0 0 0 0 0 0 0 0
get 20 L 2 21 0 0 2 1 2 0 -6058.458418848 70 0 1 0 1 0 2 -999999999.000000 669467.933741 -145441099.981485
eval 20 L 4 21 2 0 3 1 2 0 -6224.622670991 18 0 0 0 0 0 0 0 0 0
get 20 L 4 21 2 0 3 1 2 0 -6224.622670991 18 0 1 0 1 0 2 -999999999.000000 0.000000 -122691818.924356
eval 20 L 4 21 1 0 4 1 2 0 -6135.690788322 27 0 0 0 0 0 0 0 0 0
get 20 L 4 21 1 0 4 1 2 0 -6135.690788322 27 0 1 0 1 0 2 -999999999.000000 115869.450071 -135109773.149660
eval 20 J 3 21 0 0 0 0 2 0 -6436.605193916 18 0 0 0 0 0 0 0 0 0
get 20 J 3 21 0 0 0 0 2 0 -6436.605193916 18 0 1 0 0 0 2 -999999999.000000 0.000000 -92815564.370161
eval 20 J 3 21 2 0 1 0 2 0 -6243.990122902 18 0 0 0 0 0 0 0 0 0
get 20 J 3 21 2 0 1 0 2 0 -6243.990122902 18 0 1 0 0 0 2 -999999999.000000 0.000000 -119962221.618998
eval 20 J 4 21 3 0 2 0 2 0 -6109.594588872 18 0 0 0 0 0 0 0 0 0
get 20 J 4 21 3 0 2 0 2 0 -6109.594588872 18 0 1 0 0 0 2 -999999999.000000 0.000000 -138903571.737035
eval 20 J 3 21 1 0 3 0 2 0 -6297.535362069 18 0 0 0 0 0 0 0 0 0
get 20 J 3 21 1 0 3 0 2 0 -6297.535362069 18 0 1 0 0 0 2 -999999999.000000 0.000000 -112415697.625203
eval 20 J 2 21 0 0 4 0 2 0 -6114.861304799 70 0 0 0 0 0 0 0 0 0
get 20 J 2 21 0 0 4 0 2 0 -6114.861304799 70 0 1 0 0 0 2 -999999999.000000 669467.933741 -137491826.829096
eval 20 J 2 21 2 0 0 1 2 0 -6072.161594102 18 0 0 0 0 0 0 0 0 0
get 20 J 2 21 2 0 0 1 2 0 -6072.161594102 18 0 1 0 1 0 2 -999999999.000000 0.000000 -144179278.738928
eval 20 T 3 21 0 0 1 1 2 0 -6436.605193916 18 0 0 0 0 0 0 0 0 0
get 20 T 3 21 0 0 1 1 2 0 -6436.605193916 18 0 1 0 1 0 2 -583193876274.879517 0.000000 -582286691840.249634
eval 20 T 2 21 0 0 2 1 2 0 -6107.321444073 70 0 0 0 0 0 0 0 0 0
get 20 T 2 21 0 0 2 1 2 0 -6107.321444073 70 0 1 0 1 0 2 -583193876274.879517 669467.933741 -582332430750.681885
eval 20 T 3 21 2 0 3 1 2 0 -6191.116971094 18 0 0 0 0 0 0 0 0 0
get 20 T 3 21 2 0 3 1 2 0 -6191.116971094 18 0 1 0 1 0 2 -583193876274.879517 0.000000 -582321290299.282471
eval 20 T 3 21 3 0 4 1 2 0 -6178.102602276 18 0 0 0 0 0 0 0 0 0
get 20 T 3 21 3 0 4 1 2 0 -6178.102602276 18 0 1 0 1 0 2 -583193876274.879517 0.000000 -582323124509.906494
eval 20 T 3 21 1 0 0 0 2 0 -6273.573696994 18 0 0 0 0 0 0 0 0 0
get 20 T 3 21 1 0 0 0 2 0 -6273.573696994 18 0 1 0 0 0 2 -583193876274.879517 0.000000 -582309669067.028442
eval 20 T 1 21 0 0 1 0 2 0 -6114.861304799 24 0 0 0 0 0 0 0 0 0
get 20 T 1 21 0 0 1 0 2 0 -6114.861304799 24 0 1 0 0 0 2 -583193876274.879517 77246.300047 -582331960324.342285
safe 21 I 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0
safe 21 O 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0
safe 21 S 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0
safe 21 Z 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0
safe 21 L 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0
safe 21 J 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0
safe 21 T 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0
eval 21 I 0 10 0 0 0 0 0 0 -3059.188274014 0 0 0 0 0 0 0 0 0 0
get 21 I 0 10 0 0 0 0 0 0 -3059.188274014 0 0 0 0 0 0 0 -273985626388.514648 -131850.834414 -273554601143.346954
eval 21 I 1 10 0 0 1 0 0 0 -3085.284473464 0 0 0 0 0 0 0 0 0 0
get 21 I 1 10 0 0 1 0 0 0 -3085.284473464 0 0 0 0 0 0 0 -273985626388.514648 -131850.834414 -273550923186.789948
eval 21 I 2 10 0 0 2 0 0 0 -3119.431580431 0 0 0 0 0 0 0 0 0 0
get 21 I 2 10 0 0 2 0 0 0 -3119.431580431 0 0 0 0 0 0 0 -273985626388.514648 -131850.834414 -273546110548.221130
eval 21 I 3 10 0 0 3 0 0 0 -3111.891719705 0 0 0 0 0 0 0 0 0 0
get 21 I 3 10 0 0 3 0 0 0 -3111.891719705 0 0 0 0 0 0 0 -273985626388.514648 -131850.834414 -273547173204.116638
eval 21 I 4 10 0 0 4 0 0 0 -3152.937280328 0 0 0 0 0 0 0 0 0 0
get 21 I 4 10 0 0 4 0 0 0 -3152.937280328 0 0 0 0 0 0 0 -273985626388.514648 -131850.834414 -273541388308.537537
eval 21 I 5 10 0 0 0 1 0 0 -3152.937280328 0 0 0 0 0 0 0 0 0 0
get 21 I 5 10 0 0 0 1 0 0 -3152.937280328 0 0 0 0 1 0 0 -273985626388.514648 -131850.834414 -273541388308.537537
eval 21 O -1 10 0 0 1 1 0 0 -3086.893827690 18 0 0 0 0 0 0 0 0 0
get 21 O -1 10 0 0 1 1 0 0 -3086.893827690 18 0 0 0 1 0 0 0.000000 86704.709715 435148577.076048
eval 21 O 0 10 0 0 2 1 0 0 -3256.977969990 18 0 0 0 0 0 0 0 0 0
get 21 O 0 10 0 0 2 1 0 0 -3256.977969990 18 0 0 0 1 0 0 0.000000 86704.709715 459119963.699421
eval 21 O 1 10 0 0 3 1 0 0 -3209.601146811 18 0 0 0 0 0 0 0 0 0
get 21 O 1 10 0 0 3 1 0 0 -3209.601146811 18 0 0 0 1 0 0 0.000000 113074.876598 452469120.282172
eval 21 O 2 10 0 0 4 1 0 0 -3155.224177559 18 0 0 0 0 0 0 0 0 0
get 21 O 2 10 0 0 4 1 0 0 -3155.224177559 18 0 0 0 1 0 0 0.000000 113074.876598 444805317.321354
eval 21 O 3 10 0 0 0 0 0 0 -3202.104481355 18 0 0 0 0 0 0 0 0 0
get 21 O 3 10 0 0 0 0 0 0 -3202.104481355 18 0 0 0 0 0 0 0.000000 113074.876598 451412552.258829
eval 21 O 4 10 0 0 1 0 0 0 -3319.996224755 9 0 0 0 0 0 0 0 0 0
get 21 O 4 10 0 0 1 0 0 0 -3319.996224755 9 0 0 0 0 0 0 0.000000 -2795.437187 467912155.454387
eval 21 S 0 10 0 0 2 0 0 0 -3238.703656823 18 0 0 0 0 0 0 0 0 0
get 21 S 0 10 0 0 2 0 0 0 -3238.703656823 18 0 0 0 0 0 0 0.000000 86704.709715 456544411.268260
eval 21 S 1 10 0 0 3 0 0 0 -3320.643313673 18 0 0 0 0 0 0 0 0 0
get 21 S 1 10 0 0 3 0 0 0 -3320.643313673 18 0 0 0 0 0 0 0.000000 113074.876598 468119225.443951
eval 21 S 2 10 0 0 4 0 0 0 -3249.438109264 18 0 0 0 0 0 0 0 0 0
get 21 S 2 10 0 0 4 0 0 0 -3249.438109264 18 0 0 0 0 0 0 0.000000 113074.876598 458083677.970785
eval 21 S 3 10 0 0 0 1 0 0 -3238.992872680 18 0 0 0 0 0 0 0 0 0
get 21 S 3 10 0 0 0 1 0 0 -3238.992872680 18 0 0 0 1 0 0 0.000000 113074.876598 456611543.054844
